(customerName),(productName),(productLine),(orderDate),(orderMonth),(orderYear),(orderQuarter),(dollar_sales)
"Blauer See Auto, Co.","1948 Porsche 356-A Roadster","Classic Cars","2003-10-04 00:00:00","10","2003","4",2,589
"Blauer See Auto, Co.","1969 Dodge Super Bee","Classic Cars","2003-10-04 00:00:00","10","2003","4",3,231
"Blauer See Auto, Co.","1976 Ford Gran Torino","Classic Cars","2003-10-04 00:00:00","10","2003","4",3,313
"Blauer See Auto, Co.","1971 Alpine Renault 1600s","Classic Cars","2003-10-04 00:00:00","10","2003","4",1,614
"Norway Gifts By Mail, Co.","1993 Mazda RX-7","Classic Cars","2003-10-05 00:00:00","10","2003","4",4,242
"Norway Gifts By Mail, Co.","1965 Aston Martin DB5","Classic Cars","2003-10-05 00:00:00","10","2003","4",3,783
"Norway Gifts By Mail, Co.","1995 Honda Civic","Classic Cars","2003-10-05 00:00:00","10","2003","4",5,616
"Norway Gifts By Mail, Co.","1999 Indy 500 Monte Carlo SS","Classic Cars","2003-10-05 00:00:00","10","2003","4",2,497
"Norway Gifts By Mail, Co.","1992 Ferrari 360 Spider red","Classic Cars","2003-10-05 00:00:00","10","2003","4",3,116
"Norway Gifts By Mail, Co.","1948 Porsche Type 356 Roadster","Classic Cars","2003-10-05 00:00:00","10","2003","4",5,345
"Norway Gifts By Mail, Co.","1970 Chevy Chevelle SS 454","Classic Cars","2003-10-05 00:00:00","10","2003","4",1,746
"Norway Gifts By Mail, Co.","1966 Shelby Cobra 427 S/C","Classic Cars","2003-10-05 00:00:00","10","2003","4",897
"Norway Gifts By Mail, Co.","1982 Lamborghini Diablo","Classic Cars","2003-10-05 00:00:00","10","2003","4",1,541
"Norway Gifts By Mail, Co.","2002 Chevy Corvette","Classic Cars","2003-10-05 00:00:00","10","2003","4",1,908
"Norway Gifts By Mail, Co.","1956 Porsche 356A Coupe","Classic Cars","2003-10-05 00:00:00","10","2003","4",6,109
"UK Collectables, Ltd.","1917 Grand Touring Sedan","Vintage Cars","2003-10-06 00:00:00","10","2003","4",7,164
"UK Collectables, Ltd.","1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2003-10-06 00:00:00","10","2003","4",3,148
"UK Collectables, Ltd.","1957 Ford Thunderbird","Classic Cars","2003-10-06 00:00:00","10","2003","4",1,623
"UK Collectables, Ltd.","1949 Jaguar XK 120","Classic Cars","2003-10-06 00:00:00","10","2003","4",3,696
"UK Collectables, Ltd.","1952 Citroen-15CV","Classic Cars","2003-10-06 00:00:00","10","2003","4",4,703
"UK Collectables, Ltd.","1969 Chevrolet Camaro Z28","Classic Cars","2003-10-06 00:00:00","10","2003","4",3,575
"Iberia Gift Imports, Corp.","1911 Ford Town Car","Vintage Cars","2004-10-06 00:00:00","10","2004","4",2,618
"Iberia Gift Imports, Corp.","1936 Mercedes Benz 500k Roadster","Vintage Cars","2004-10-06 00:00:00","10","2004","4",857
"Auto AssociÃƒÂ©s & Cie.","1952 Alpine Renault 1300","Classic Cars","2004-10-11 00:00:00","10","2004","4",9,468
"Auto AssociÃƒÂ©s & Cie.","1958 Setra Bus","Trucks and Buses","2004-10-11 00:00:00","10","2004","4",4,584
"Auto AssociÃƒÂ©s & Cie.","1940 Ford Pickup Truck","Trucks and Buses","2004-10-11 00:00:00","10","2004","4",4,884
"Auto AssociÃƒÂ©s & Cie.","1937 Lincoln Berline","Vintage Cars","2004-10-11 00:00:00","10","2004","4",3,535
"Auto AssociÃƒÂ©s & Cie.","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2004-10-11 00:00:00","10","2004","4",1,735
"Auto AssociÃƒÂ©s & Cie.","1932 Model A Ford J-Coupe","Vintage Cars","2004-10-11 00:00:00","10","2004","4",2,472
"Auto AssociÃƒÂ©s & Cie.","1928 Mercedes-Benz SSK","Vintage Cars","2004-10-11 00:00:00","10","2004","4",2,835
"Auto AssociÃƒÂ©s & Cie.","1913 Ford Model T Speedster","Vintage Cars","2004-10-11 00:00:00","10","2004","4",4,520
"Auto AssociÃƒÂ©s & Cie.","1934 Ford V8 Coupe","Vintage Cars","2004-10-11 00:00:00","10","2004","4",1,304
"Auto AssociÃƒÂ©s & Cie.","18th Century Vintage Horse Carriage","Vintage Cars","2004-10-11 00:00:00","10","2004","4",2,342
"Auto AssociÃƒÂ©s & Cie.","1917 Maxwell Touring Car","Vintage Cars","2004-10-11 00:00:00","10","2004","4",3,619
"Auto AssociÃƒÂ©s & Cie.","1939 Cadillac Limousine","Vintage Cars","2004-10-11 00:00:00","10","2004","4",1,505
"Auto AssociÃƒÂ©s & Cie.","1939 Chevrolet Deluxe Coupe","Vintage Cars","2004-10-11 00:00:00","10","2004","4",672
"Auto AssociÃƒÂ©s & Cie.","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2004-10-11 00:00:00","10","2004","4",1,853
"Auto AssociÃƒÂ©s & Cie.","1936 Chrysler Airflow","Vintage Cars","2004-10-11 00:00:00","10","2004","4",2,667
"Auto AssociÃƒÂ©s & Cie.","1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2004-10-11 00:00:00","10","2004","4",1,885
"Auto AssociÃƒÂ©s & Cie.","1982 Camaro Z28","Classic Cars","2004-10-11 00:00:00","10","2004","4",3,237
"Marta's Replicas Co.","1962 LanciaA Delta 16V","Classic Cars","2004-10-13 00:00:00","10","2004","4",4,940
"Marta's Replicas Co.","1957 Chevy Pickup","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",4,098
"Marta's Replicas Co.","1998 Chrysler Plymouth Prowler","Classic Cars","2004-10-13 00:00:00","10","2004","4",3,581
"Marta's Replicas Co.","1964 Mercedes Tour Bus","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",4,242
"Marta's Replicas Co.","1926 Ford Fire Engine","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",2,417
"Marta's Replicas Co.","1992 Ferrari 360 Spider red","Classic Cars","2004-10-13 00:00:00","10","2004","4",5,952
"Marta's Replicas Co.","1940s Ford truck","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",2,477
"Marta's Replicas Co.","1970 Dodge Coronet","Classic Cars","2004-10-13 00:00:00","10","2004","4",2,185
"Marta's Replicas Co.","1962 Volkswagen Microbus","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",2,576
"Marta's Replicas Co.","1958 Chevy Corvette Limited Edition","Classic Cars","2004-10-13 00:00:00","10","2004","4",1,476
"Marta's Replicas Co.","1992 Porsche Cayenne Turbo Silver","Classic Cars","2004-10-13 00:00:00","10","2004","4",4,258
"Marta's Replicas Co.","1980Ã¢â‚¬â„¢s GM Manhattan Express","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",2,643
"Marta's Replicas Co.","1954 Greyhound Scenicruiser","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",1,948
"Marta's Replicas Co.","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2004-10-13 00:00:00","10","2004","4",4,618
"AV Stores, Co.","2001 Ferrari Enzo","Classic Cars","2004-10-14 00:00:00","10","2004","4",5,669
"AV Stores, Co.","1969 Corvair Monza","Classic Cars","2004-10-14 00:00:00","10","2004","4",4,931
"AV Stores, Co.","1969 Ford Falcon","Classic Cars","2004-10-14 00:00:00","10","2004","4",2,907
"AV Stores, Co.","1903 Ford Model A","Vintage Cars","2004-10-14 00:00:00","10","2004","4",3,672
"AV Stores, Co.","Collectable Wooden Train","Trains","2004-10-14 00:00:00","10","2004","4",3,348
"AV Stores, Co.","1970 Triumph Spitfire","Classic Cars","2004-10-14 00:00:00","10","2004","4",2,907
"AV Stores, Co.","1904 Buick Runabout","Vintage Cars","2004-10-14 00:00:00","10","2004","4",3,320
"AV Stores, Co.","18th century schooner","Ships","2004-10-14 00:00:00","10","2004","4",3,172
"AV Stores, Co.","1912 Ford Model T Delivery Wagon","Vintage Cars","2004-10-14 00:00:00","10","2004","4",2,360
"AV Stores, Co.","1950's Chicago Surface Lines Streetcar","Trains","2004-10-14 00:00:00","10","2004","4",2,773
"AV Stores, Co.","1962 City of Detroit Streetcar","Trains","2004-10-14 00:00:00","10","2004","4",1,753
"AV Stores, Co.","The Schooner Bluenose","Ships","2004-10-14 00:00:00","10","2004","4",3,067
"AV Stores, Co.","The Mayflower","Ships","2004-10-14 00:00:00","10","2004","4",2,798
"AV Stores, Co.","The USS Constitution Ship","Ships","2004-10-14 00:00:00","10","2004","4",2,673
"AV Stores, Co.","The Titanic","Ships","2004-10-14 00:00:00","10","2004","4",3,173
"AV Stores, Co.","The Queen Mary","Ships","2004-10-14 00:00:00","10","2004","4",2,622
"AV Stores, Co.","Pont Yacht","Ships","2004-10-14 00:00:00","10","2004","4",1,682
"Classic Gift Ideas, Inc","1972 Alfa Romeo GTA","Classic Cars","2004-10-14 00:00:00","10","2004","4",2,603
"Classic Gift Ideas, Inc","1980s Black Hawk Helicopter","Planes","2004-10-14 00:00:00","10","2004","4",5,289
"Classic Gift Ideas, Inc","1999 Yamaha Speed Boat","Ships","2004-10-14 00:00:00","10","2004","4",2,213
"Classic Gift Ideas, Inc","1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2004-10-14 00:00:00","10","2004","4",4,421
"Classic Gift Ideas, Inc","1900s Vintage Bi-Plane","Planes","2004-10-14 00:00:00","10","2004","4",1,456
"Classic Gift Ideas, Inc","1937 Horch 930V Limousine","Vintage Cars","2004-10-14 00:00:00","10","2004","4",1,418
"Classic Gift Ideas, Inc","1940 Ford Delivery Sedan","Vintage Cars","2004-10-14 00:00:00","10","2004","4",1,660
"Classic Gift Ideas, Inc","HMS Bounty","Ships","2004-10-14 00:00:00","10","2004","4",2,770
"Classic Gift Ideas, Inc","Boeing X-32A JSF","Planes","2004-10-14 00:00:00","10","2004","4",1,503
"Mini Classics","1996 Moto Guzzi 1100i","Motorcycles","2004-10-15 00:00:00","10","2004","4",3,923
"Mini Classics","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2004-10-15 00:00:00","10","2004","4",3,757
"Mini Classics","P-51-D Mustang","Planes","2004-10-15 00:00:00","10","2004","4",2,213
"Mini Classics","1936 Harley Davidson El Knucklehead","Motorcycles","2004-10-15 00:00:00","10","2004","4",1,648
"Mini Classics","1928 British Royal Navy Airplane","Planes","2004-10-15 00:00:00","10","2004","4",3,087
"Mini Classics","1960 BSA Gold Star DBD34","Motorcycles","2004-10-15 00:00:00","10","2004","4",3,222
"Mini Classics","Corsair F4U ( Bird Cage)","Planes","2004-10-15 00:00:00","10","2004","4",2,494
"Mini Classics","1900s Vintage Tri-Plane","Planes","2004-10-15 00:00:00","10","2004","4",3,156
"Mini Classics","1997 BMW F650 ST","Motorcycles","2004-10-15 00:00:00","10","2004","4",2,397
"Mini Classics","1928 Ford Phaeton Deluxe","Vintage Cars","2004-10-15 00:00:00","10","2004","4",2,816
"Mini Classics","1930 Buick Marquette Phaeton","Vintage Cars","2004-10-15 00:00:00","10","2004","4",1,743
"Mini Classics","American Airlines: B767-300","Planes","2004-10-15 00:00:00","10","2004","4",1,534
"Mini Classics","America West Airlines B757-200","Planes","2004-10-15 00:00:00","10","2004","4",3,106
"Mini Classics","ATA: B757-300","Planes","2004-10-15 00:00:00","10","2004","4",3,126
"Mini Classics","F/A 18 Hornet 1/72","Planes","2004-10-15 00:00:00","10","2004","4",1,663
"Mini Classics","American Airlines: MD-11S","Planes","2004-10-15 00:00:00","10","2004","4",2,454
"Baane Mini Imports","1969 Harley Davidson Ultimate Chopper","Motorcycles","2004-10-15 00:00:00","10","2004","4",3,884
"Baane Mini Imports","2002 Suzuki XREO","Motorcycles","2004-10-15 00:00:00","10","2004","4",3,760
"Baane Mini Imports","1997 BMW R 1100 S","Motorcycles","2004-10-15 00:00:00","10","2004","4",2,035
"Baane Mini Imports","1982 Ducati 900 Monster","Motorcycles","2004-10-15 00:00:00","10","2004","4",1,429
"Baane Mini Imports","1974 Ducati 350 Mk3 Desmo","Motorcycles","2004-10-15 00:00:00","10","2004","4",4,695
"Baane Mini Imports","2002 Yamaha YZR M1","Motorcycles","2004-10-15 00:00:00","10","2004","4",2,073
"Toms SpezialitÃƒÂ¤ten, Ltd","1968 Ford Mustang","Classic Cars","2004-10-16 00:00:00","10","2004","4",5,458
"Toms SpezialitÃƒÂ¤ten, Ltd","1968 Dodge Charger","Classic Cars","2004-10-16 00:00:00","10","2004","4",2,537
"Toms SpezialitÃƒÂ¤ten, Ltd","1970 Plymouth Hemi Cuda","Classic Cars","2004-10-16 00:00:00","10","2004","4",3,793
"Toms SpezialitÃƒÂ¤ten, Ltd","1969 Dodge Charger","Classic Cars","2004-10-16 00:00:00","10","2004","4",2,534
"Toms SpezialitÃƒÂ¤ten, Ltd","1993 Mazda RX-7","Classic Cars","2004-10-16 00:00:00","10","2004","4",4,766
"Toms SpezialitÃƒÂ¤ten, Ltd","1948 Porsche 356-A Roadster","Classic Cars","2004-10-16 00:00:00","10","2004","4",1,340
"Toms SpezialitÃƒÂ¤ten, Ltd","1995 Honda Civic","Classic Cars","2004-10-16 00:00:00","10","2004","4",3,107
"Toms SpezialitÃƒÂ¤ten, Ltd","1992 Ferrari 360 Spider red","Classic Cars","2004-10-16 00:00:00","10","2004","4",7,641
"Toms SpezialitÃƒÂ¤ten, Ltd","1969 Dodge Super Bee","Classic Cars","2004-10-16 00:00:00","10","2004","4",1,911
"Toms SpezialitÃƒÂ¤ten, Ltd","1976 Ford Gran Torino","Classic Cars","2004-10-16 00:00:00","10","2004","4",5,978
"Toms SpezialitÃƒÂ¤ten, Ltd","1957 Vespa GS150","Motorcycles","2004-10-16 00:00:00","10","2004","4",2,481
"Toms SpezialitÃƒÂ¤ten, Ltd","1957 Corvette Convertible","Classic Cars","2004-10-16 00:00:00","10","2004","4",5,357
"Toms SpezialitÃƒÂ¤ten, Ltd","1982 Lamborghini Diablo","Classic Cars","2004-10-16 00:00:00","10","2004","4",1,097
"Toms SpezialitÃƒÂ¤ten, Ltd","1971 Alpine Renault 1600s","Classic Cars","2004-10-16 00:00:00","10","2004","4",1,908
"Toms SpezialitÃƒÂ¤ten, Ltd","1956 Porsche 356A Coupe","Classic Cars","2004-10-16 00:00:00","10","2004","4",6,256
"Toms SpezialitÃƒÂ¤ten, Ltd","1961 Chevrolet Impala","Classic Cars","2004-10-16 00:00:00","10","2004","4",3,684
"Toms SpezialitÃƒÂ¤ten, Ltd","1982 Ducati 996 R","Motorcycles","2004-10-16 00:00:00","10","2004","4",1,390
"Euro+ Shopping Channel","1965 Aston Martin DB5","Classic Cars","2004-10-16 00:00:00","10","2004","4",3,609
"Euro+ Shopping Channel","1999 Indy 500 Monte Carlo SS","Classic Cars","2004-10-16 00:00:00","10","2004","4",4,938
"Euro+ Shopping Channel","1948 Porsche Type 356 Roadster","Classic Cars","2004-10-16 00:00:00","10","2004","4",4,295
"Euro+ Shopping Channel","1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2004-10-16 00:00:00","10","2004","4",3,773
"Euro+ Shopping Channel","1957 Ford Thunderbird","Classic Cars","2004-10-16 00:00:00","10","2004","4",1,675
"Euro+ Shopping Channel","1970 Chevy Chevelle SS 454","Classic Cars","2004-10-16 00:00:00","10","2004","4",1,834
"Euro+ Shopping Channel","1966 Shelby Cobra 427 S/C","Classic Cars","2004-10-16 00:00:00","10","2004","4",2,196
"Euro+ Shopping Channel","1949 Jaguar XK 120","Classic Cars","2004-10-16 00:00:00","10","2004","4",2,493
"Euro+ Shopping Channel","1952 Citroen-15CV","Classic Cars","2004-10-16 00:00:00","10","2004","4",5,000
"Euro+ Shopping Channel","1969 Chevrolet Camaro Z28","Classic Cars","2004-10-16 00:00:00","10","2004","4",2,140
"Euro+ Shopping Channel","2002 Chevy Corvette","Classic Cars","2004-10-16 00:00:00","10","2004","4",4,187
"Mini Gifts Distributors Ltd.","1952 Alpine Renault 1300","Classic Cars","2004-10-21 00:00:00","10","2004","4",10,286
"Mini Gifts Distributors Ltd.","1940 Ford Pickup Truck","Trucks and Buses","2004-10-21 00:00:00","10","2004","4",3,248
"Mini Gifts Distributors Ltd.","1937 Lincoln Berline","Vintage Cars","2004-10-21 00:00:00","10","2004","4",4,418
"Mini Gifts Distributors Ltd.","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,092
"Mini Gifts Distributors Ltd.","1917 Grand Touring Sedan","Vintage Cars","2004-10-21 00:00:00","10","2004","4",7,018
"Mini Gifts Distributors Ltd.","1911 Ford Town Car","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,453
"Mini Gifts Distributors Ltd.","1932 Model A Ford J-Coupe","Vintage Cars","2004-10-21 00:00:00","10","2004","4",3,468
"Mini Gifts Distributors Ltd.","1928 Mercedes-Benz SSK","Vintage Cars","2004-10-21 00:00:00","10","2004","4",3,755
"Mini Gifts Distributors Ltd.","1913 Ford Model T Speedster","Vintage Cars","2004-10-21 00:00:00","10","2004","4",3,374
"Mini Gifts Distributors Ltd.","1934 Ford V8 Coupe","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,902
"Mini Gifts Distributors Ltd.","18th Century Vintage Horse Carriage","Vintage Cars","2004-10-21 00:00:00","10","2004","4",3,542
"Mini Gifts Distributors Ltd.","1917 Maxwell Touring Car","Vintage Cars","2004-10-21 00:00:00","10","2004","4",2,783
"Mini Gifts Distributors Ltd.","1939 Cadillac Limousine","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,727
"Mini Gifts Distributors Ltd.","1939 Chevrolet Deluxe Coupe","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,087
"Mini Gifts Distributors Ltd.","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,000
"Mini Gifts Distributors Ltd.","1936 Mercedes Benz 500k Roadster","Vintage Cars","2004-10-21 00:00:00","10","2004","4",1,247
"Mini Gifts Distributors Ltd.","1936 Chrysler Airflow","Vintage Cars","2004-10-21 00:00:00","10","2004","4",4,242
"Canadian Gift Exchange Network","1962 LanciaA Delta 16V","Classic Cars","2004-10-22 00:00:00","10","2004","4",5,673
"Canadian Gift Exchange Network","1958 Setra Bus","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",2,755
"Canadian Gift Exchange Network","1964 Mercedes Tour Bus","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",3,168
"Canadian Gift Exchange Network","1926 Ford Fire Engine","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",1,798
"Canadian Gift Exchange Network","1992 Ferrari 360 Spider red","Classic Cars","2004-10-22 00:00:00","10","2004","4",3,599
"Canadian Gift Exchange Network","1940s Ford truck","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",3,085
"Canadian Gift Exchange Network","1962 Volkswagen Microbus","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",4,294
"Canadian Gift Exchange Network","1980Ã¢â‚¬â„¢s GM Manhattan Express","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",2,600
"Canadian Gift Exchange Network","1954 Greyhound Scenicruiser","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",1,851
"Canadian Gift Exchange Network","1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",1,890
"Canadian Gift Exchange Network","1982 Camaro Z28","Classic Cars","2004-10-22 00:00:00","10","2004","4",2,883
"Heintze Collectables","2001 Ferrari Enzo","Classic Cars","2004-10-22 00:00:00","10","2004","4",6,712
"Heintze Collectables","1969 Corvair Monza","Classic Cars","2004-10-22 00:00:00","10","2004","4",5,768
"Heintze Collectables","1969 Ford Falcon","Classic Cars","2004-10-22 00:00:00","10","2004","4",6,104
"Heintze Collectables","1957 Chevy Pickup","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",4,320
"Heintze Collectables","1998 Chrysler Plymouth Prowler","Classic Cars","2004-10-22 00:00:00","10","2004","4",5,708
"Heintze Collectables","1903 Ford Model A","Vintage Cars","2004-10-22 00:00:00","10","2004","4",2,595
"Heintze Collectables","Collectable Wooden Train","Trains","2004-10-22 00:00:00","10","2004","4",1,948
"Heintze Collectables","1970 Triumph Spitfire","Classic Cars","2004-10-22 00:00:00","10","2004","4",3,749
"Heintze Collectables","1970 Dodge Coronet","Classic Cars","2004-10-22 00:00:00","10","2004","4",2,263
"Heintze Collectables","1958 Chevy Corvette Limited Edition","Classic Cars","2004-10-22 00:00:00","10","2004","4",1,241
"Heintze Collectables","1992 Porsche Cayenne Turbo Silver","Classic Cars","2004-10-22 00:00:00","10","2004","4",4,225
"Heintze Collectables","1950's Chicago Surface Lines Streetcar","Trains","2004-10-22 00:00:00","10","2004","4",2,044
"Heintze Collectables","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2004-10-22 00:00:00","10","2004","4",3,241
"Heintze Collectables","1962 City of Detroit Streetcar","Trains","2004-10-22 00:00:00","10","2004","4",1,914
"Heintze Collectables","The Mayflower","Ships","2004-10-22 00:00:00","10","2004","4",1,912
"La Rochelle Gifts","1904 Buick Runabout","Vintage Cars","2004-10-29 00:00:00","10","2004","4",2,812
"La Rochelle Gifts","18th century schooner","Ships","2004-10-29 00:00:00","10","2004","4",3,914
"La Rochelle Gifts","1912 Ford Model T Delivery Wagon","Vintage Cars","2004-10-29 00:00:00","10","2004","4",1,890
